,INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
1972,9470,NO,0.000,0,46,0,10,"$10,720",No,$0,z_No,z_F,z_High School,Student,16,Private,"$8,510",1,z_SUV,no,$0,0,No,0,11,z_Highly Rural/ Rural
1973,9476,YES,"2,195.619",0,63,0,12,"$42,862",No,$0,z_No,z_F,z_High School,Professional,17,Private,"$7,800",11,Sports Car,no,$0,0,Yes,0,1,Highly Urban/ Urban
1974,9485,YES,"3,461.640",0,23,3,13,"$16,193",Yes,$0,z_No,M,z_High School,Clerical,36,Private,"$7,290",7,Minivan,yes,$0,0,Yes,3,1,Highly Urban/ Urban
1975,9486,NO,0.000,0,38,0,13,"$146,981",No,"$384,011",Yes,z_F,Bachelors,Professional,46,Private,"$21,900",7,Pickup,no,$0,0,No,0,6,Highly Urban/ Urban
1976,9488,NO,0.000,0,44,0,11,"$42,275",No,"$190,963",Yes,M,z_High School,z_Blue Collar,34,Commercial,"$11,330",6,Pickup,yes,$0,0,No,0,1,Highly Urban/ Urban
1977,9507,NO,0.000,0,47,0,13,"$113,356",No,"$380,945",Yes,z_F,Masters,,9,Commercial,"$16,580",6,Pickup,no,$0,0,No,0,16,z_Highly Rural/ Rural
1978,9508,NO,0.000,0,29,1,12,"$95,884",Yes,$0,z_No,z_F,Bachelors,z_Blue Collar,16,Commercial,"$31,520",4,Minivan,no,"$4,394",1,No,5,11,Highly Urban/ Urban
1979,9517,NO,0.000,0,43,0,14,"$54,067",No,"$168,626",Yes,M,<High School,z_Blue Collar,5,Commercial,"$6,910",6,Pickup,yes,"$7,076",4,No,0,1,Highly Urban/ Urban
1980,9521,NO,0.000,0,54,0,14,,No,"$293,118",Yes,z_F,Bachelors,z_Blue Collar,27,Commercial,"$33,200",7,z_SUV,no,$0,0,No,1,7,Highly Urban/ Urban
1981,9528,NO,0.000,0,66,0,8,"$47,667",No,"$179,034",Yes,z_F,Bachelors,Professional,11,Private,"$14,500",3,Sports Car,no,$0,0,No,2,12,Highly Urban/ Urban
1982,9532,YES,"1,934.779",0,39,0,11,"$80,021",No,"$264,048",z_No,M,Bachelors,z_Blue Collar,41,Commercial,"$9,500",10,Pickup,yes,"$7,014",3,No,3,13,Highly Urban/ Urban
1983,9536,NO,0.000,0,45,0,12,"$103,249",No,,z_No,M,Masters,,6,Commercial,"$31,920",1,Panel Truck,yes,$0,0,No,0,13,Highly Urban/ Urban
1984,9540,NO,0.000,0,62,0,NA,$0,No,$0,Yes,z_F,<High School,Student,39,Private,"$28,120",1,Sports Car,no,"$3,804",2,No,3,6,z_Highly Rural/ Rural
1985,9542,NO,0.000,0,60,0,13,"$22,796",No,"$140,908",Yes,M,Masters,Lawyer,52,Private,"$9,780",13,Minivan,yes,"$9,818",3,No,3,17,Highly Urban/ Urban
1986,9546,NO,0.000,0,43,0,12,"$89,575",No,"$233,553",Yes,M,Masters,,32,Commercial,"$16,930",1,Van,yes,$0,0,No,3,12,Highly Urban/ Urban
1987,9548,NO,0.000,0,43,1,16,"$59,379",No,"$188,278",Yes,z_F,Bachelors,Clerical,38,Private,"$17,110",1,Sports Car,no,$0,0,No,0,1,Highly Urban/ Urban
1988,9549,NO,0.000,1,42,3,7,"$40,036",No,"$190,348",Yes,M,z_High School,z_Blue Collar,55,Commercial,"$9,700",1,Pickup,no,$0,0,No,0,7,z_Highly Rural/ Rural
1989,9554,NO,0.000,0,51,0,11,"$61,046",No,,Yes,z_F,Bachelors,Manager,12,Commercial,"$23,520",9,Pickup,no,$0,0,No,4,8,Highly Urban/ Urban
1990,9555,NO,0.000,0,38,0,14,"$37,999",No,"$171,351",Yes,M,z_High School,Clerical,43,Commercial,"$6,120",11,Pickup,yes,"$37,481",2,No,4,1,Highly Urban/ Urban
1991,9558,NO,0.000,0,33,3,13,"$86,861",Yes,"$253,088",z_No,M,Masters,Manager,5,Private,"$26,030",17,Minivan,no,$0,0,No,0,8,Highly Urban/ Urban
1992,9573,YES,"2,472.561",0,47,0,14,"$40,777",No,,Yes,z_F,z_High School,z_Blue Collar,36,Commercial,"$10,280",6,z_SUV,no,"$20,372",3,Yes,3,1,Highly Urban/ Urban
1993,9575,YES,"2,912.512",1,43,2,9,"$39,720",Yes,$0,z_No,M,<High School,z_Blue Collar,22,Private,"$13,390",9,Minivan,no,$892,4,No,4,1,Highly Urban/ Urban
1994,9584,YES,"3,175.626",2,42,2,12,"$110,240",No,"$278,571",Yes,M,<High School,z_Blue Collar,46,Commercial,"$16,720",4,Van,no,"$4,925",1,No,3,6,Highly Urban/ Urban
1995,9586,NO,0.000,0,38,3,NA,"$10,653",Yes,$0,z_No,z_F,<High School,Clerical,16,Private,"$14,270",4,Sports Car,no,$0,0,No,3,1,z_Highly Rural/ Rural
1996,9588,NO,0.000,1,42,1,9,"$42,989",Yes,"$182,292",z_No,z_F,z_High School,z_Blue Collar,12,Commercial,"$19,970",1,Pickup,no,$0,0,No,0,1,z_Highly Rural/ Rural
1997,9591,NO,0.000,0,57,0,14,"$151,637",No,$0,z_No,M,Masters,,21,Commercial,"$23,690",4,Panel Truck,yes,"$1,839",2,No,3,19,Highly Urban/ Urban
1998,9592,YES,"4,161.648",0,33,2,14,"$28,403",No,"$101,889",Yes,z_F,<High School,z_Blue Collar,53,Private,"$15,420",1,z_SUV,no,"$1,037",3,No,12,1,Highly Urban/ Urban
1999,9597,NO,0.000,1,40,3,16,"$189,555",No,"$452,019",Yes,z_F,PhD,,35,Commercial,"$22,010",1,Pickup,no,$0,0,Yes,1,16,Highly Urban/ Urban
2000,9600,NO,0.000,0,46,0,10,,No,"$249,798",Yes,z_F,Bachelors,Home Maker,49,Private,"$8,200",10,Minivan,no,"$3,916",1,No,0,14,Highly Urban/ Urban
2001,9603,NO,0.000,0,49,0,10,"$64,884",No,$0,z_No,z_F,<High School,z_Blue Collar,33,Private,"$12,890",3,z_SUV,no,$864,3,No,3,4,Highly Urban/ Urban
2002,9605,NO,0.000,1,39,2,14,"$89,362",No,"$243,922",Yes,z_F,Bachelors,z_Blue Collar,5,Commercial,"$11,620",1,z_SUV,no,$0,0,No,5,10,Highly Urban/ Urban
2003,9614,YES,"3,636.996",1,39,1,14,,No,"$178,545",Yes,z_F,Bachelors,z_Blue Collar,40,Commercial,"$11,780",6,Sports Car,no,"$8,156",2,No,5,8,Highly Urban/ Urban
2004,9616,NO,0.000,2,40,3,NA,,No,$0,Yes,z_F,z_High School,Student,5,Private,"$16,910",7,Minivan,no,$0,0,No,0,1,z_Highly Rural/ Rural
2005,9622,YES,"3,001.081",1,39,2,13,"$31,924",Yes,$0,z_No,M,z_High School,Clerical,50,Private,"$11,300",11,Pickup,yes,"$3,774",2,No,0,7,Highly Urban/ Urban
2006,9624,NO,0.000,0,55,0,13,"$72,391",No,"$254,334",Yes,z_F,Bachelors,Professional,24,Private,"$13,740",4,Pickup,no,"$9,119",3,No,2,15,Highly Urban/ Urban
2007,9629,YES,"4,420.251",0,57,0,16,"$7,280",No,$0,Yes,M,Bachelors,Student,14,Commercial,"$36,360",1,Minivan,yes,"$15,724",2,Yes,6,9,Highly Urban/ Urban
2008,9633,NO,0.000,0,55,0,13,"$133,959",No,"$396,631",Yes,z_F,Masters,Manager,31,Private,"$35,750",1,Pickup,no,$0,0,No,3,19,Highly Urban/ Urban
2009,9640,NO,0.000,0,63,0,11,"$60,719",No,"$187,827",z_No,z_F,Bachelors,z_Blue Collar,52,Private,"$14,900",12,Sports Car,no,$0,0,No,3,12,Highly Urban/ Urban
2010,9644,NO,0.000,0,29,1,12,"$22,819",Yes,"$145,084",z_No,z_F,Bachelors,Home Maker,12,Private,"$7,160",1,z_SUV,no,"$4,428",2,No,1,10,Highly Urban/ Urban
2011,9645,YES,"1,419.657",0,47,0,0,$0,No,$0,Yes,M,z_High School,Student,58,Private,"$6,100",1,Pickup,no,$0,0,No,2,1,Highly Urban/ Urban
2012,9646,NO,0.000,0,51,0,12,"$120,824",No,$0,z_No,z_F,PhD,Doctor,30,Private,"$20,650",1,Minivan,no,$0,0,No,2,21,Highly Urban/ Urban
2013,9648,YES,"5,845.774",3,44,4,0,$0,Yes,$0,z_No,z_F,z_High School,Student,17,Private,"$1,500",3,Sports Car,no,"$2,602",3,No,8,9,Highly Urban/ Urban
2014,9649,NO,0.000,0,54,0,16,"$204,766",No,"$521,764",Yes,M,PhD,Doctor,34,Private,"$15,910",1,Minivan,no,$0,0,No,2,15,Highly Urban/ Urban
2015,9660,NO,0.000,0,58,0,10,"$129,230",No,"$337,720",Yes,M,Bachelors,Professional,21,Commercial,"$23,510",1,Panel Truck,yes,"$9,937",1,No,2,1,Highly Urban/ Urban
2016,9664,NO,0.000,0,40,0,12,"$8,585",No,$0,z_No,M,z_High School,Student,34,Commercial,"$13,540",7,Minivan,yes,"$4,451",2,No,0,1,Highly Urban/ Urban
2017,9675,NO,0.000,0,50,0,6,"$110,311",No,"$293,832",Yes,M,Masters,Lawyer,28,Private,"$13,450",4,Minivan,no,$0,0,No,2,15,Highly Urban/ Urban
2018,9679,YES,"3,296.364",0,28,4,7,"$3,985",No,$0,Yes,z_F,<High School,Student,24,Private,"$4,700",6,z_SUV,no,"$13,538",3,Yes,7,3,Highly Urban/ Urban
2019,9680,NO,0.000,0,51,0,12,"$30,969",No,"$181,779",Yes,M,z_High School,Clerical,40,Commercial,"$23,650",10,Panel Truck,yes,"$4,674",4,No,3,8,Highly Urban/ Urban
2020,9682,NO,0.000,1,36,3,0,$0,Yes,$0,z_No,M,Bachelors,Student,8,Private,"$1,500",4,Minivan,no,$0,0,No,0,11,z_Highly Rural/ Rural
2021,9697,NO,0.000,0,49,0,9,"$49,610",No,"$221,470",Yes,z_F,Bachelors,Professional,71,Private,"$13,940",4,z_SUV,no,$0,0,No,0,14,z_Highly Rural/ Rural
2022,9701,NO,0.000,0,55,0,12,"$154,165",No,"$405,227",Yes,M,Masters,Lawyer,47,Private,"$21,280",1,Van,yes,$615,1,No,5,17,Highly Urban/ Urban
2023,9704,YES,"1,306.849",0,32,3,19,"$22,330",No,,Yes,z_F,z_High School,Clerical,37,Private,"$4,700",1,z_SUV,no,$0,0,No,0,1,Highly Urban/ Urban
2024,9705,NO,0.000,0,60,0,11,"$83,639",No,"$268,714",z_No,z_F,PhD,Lawyer,40,Private,"$35,530",10,Sports Car,no,"$3,868",1,No,3,17,Highly Urban/ Urban
2025,9707,NO,0.000,0,39,0,12,"$63,190",No,"$212,219",Yes,z_F,Masters,Manager,31,Private,"$13,810",1,z_SUV,no,"$19,618",4,Yes,1,16,Highly Urban/ Urban
2026,9714,NO,0.000,0,35,1,12,"$117,579",No,"$296,271",Yes,z_F,Bachelors,Manager,18,Private,"$14,080",7,Sports Car,no,$0,0,No,0,11,Highly Urban/ Urban
2027,9718,NO,0.000,0,39,0,12,"$40,177",No,"$120,876",Yes,z_F,Masters,Professional,27,Private,"$18,170",1,z_SUV,no,$0,0,No,0,9,Highly Urban/ Urban
2028,9722,NO,0.000,0,36,2,NA,"$94,958",No,"$321,534",Yes,M,Bachelors,Professional,19,Commercial,"$12,490",1,Minivan,yes,$0,0,No,0,1,Highly Urban/ Urban
2029,9739,NO,0.000,0,38,0,12,"$104,288",No,$0,z_No,M,Masters,Lawyer,47,Private,"$19,450",4,Minivan,yes,$0,0,No,1,18,Highly Urban/ Urban
2030,9747,YES,"2,018.780",0,36,3,0,$0,No,$0,Yes,z_F,Bachelors,Student,58,Commercial,"$5,100",1,z_SUV,no,$0,0,No,3,10,Highly Urban/ Urban
2031,9751,NO,0.000,0,32,3,0,$0,No,$0,Yes,z_F,<High School,Home Maker,55,Private,"$2,530",1,Sports Car,no,$0,0,No,2,1,z_Highly Rural/ Rural
2032,9757,NO,0.000,0,53,0,10,"$81,900",No,"$268,602",Yes,z_F,Bachelors,Professional,18,Private,"$16,200",6,z_SUV,no,"$8,125",3,No,2,12,Highly Urban/ Urban
2033,9759,NO,0.000,0,47,0,12,"$36,150",No,"$174,964",Yes,z_F,<High School,z_Blue Collar,16,Private,"$9,810",4,z_SUV,no,$0,0,No,0,7,z_Highly Rural/ Rural
2034,9760,NO,0.000,1,41,2,15,"$30,984",No,"$121,365",Yes,z_F,z_High School,Clerical,32,Private,"$9,980",1,Sports Car,no,$0,0,No,1,1,z_Highly Rural/ Rural
2035,9764,YES,"3,390.856",0,50,0,13,"$124,092",No,$0,z_No,z_F,Bachelors,Clerical,46,Private,"$14,880",1,Minivan,no,"$1,597",2,Yes,7,10,Highly Urban/ Urban
2036,9776,NO,0.000,0,57,0,13,"$43,482",No,$0,z_No,z_F,Bachelors,Professional,61,Private,"$11,550",9,z_SUV,no,$0,0,No,5,14,Highly Urban/ Urban
2037,9778,NO,0.000,0,54,0,13,"$53,388",No,"$194,362",Yes,z_F,Bachelors,Professional,32,Private,"$14,630",4,z_SUV,no,"$4,957",1,No,2,11,Highly Urban/ Urban
2038,9786,NO,0.000,0,49,0,12,"$55,087",No,"$230,249",z_No,z_F,z_High School,z_Blue Collar,60,Commercial,"$11,910",13,z_SUV,no,$0,0,No,0,1,z_Highly Rural/ Rural
2039,9803,YES,"2,422.324",1,41,3,15,"$6,232",No,$0,Yes,z_F,z_High School,Student,40,Private,"$14,370",1,Sports Car,no,"$6,953",1,No,1,1,Highly Urban/ Urban
2040,9804,NO,0.000,0,50,0,13,"$64,489",No,"$180,165",Yes,z_F,Bachelors,Professional,73,Private,"$12,950",6,Sports Car,no,$0,0,Yes,4,15,z_Highly Rural/ Rural
2041,9815,NO,0.000,0,55,0,11,"$98,129",No,"$232,845",Yes,z_F,Bachelors,Manager,35,Private,"$9,790",4,z_SUV,no,$0,0,No,1,7,Highly Urban/ Urban
2042,9824,NO,0.000,0,46,0,5,"$112,226",No,"$317,347",Yes,M,Bachelors,Professional,44,Commercial,"$30,630",6,Panel Truck,yes,$0,0,No,1,NA,z_Highly Rural/ Rural
2043,9825,NO,0.000,0,38,0,12,"$107,333",No,"$291,184",Yes,M,Bachelors,z_Blue Collar,5,Commercial,"$16,030",1,Minivan,no,"$5,344",3,No,4,12,Highly Urban/ Urban
2044,9826,NO,0.000,0,58,0,12,"$73,283",No,"$251,025",Yes,M,Bachelors,Professional,37,Commercial,"$24,130",6,Panel Truck,no,"$3,862",3,No,3,1,Highly Urban/ Urban
2045,9827,NO,0.000,1,36,2,13,"$57,170",No,"$189,135",Yes,z_F,Bachelors,Clerical,34,Private,"$13,520",6,z_SUV,no,$0,0,No,0,13,z_Highly Rural/ Rural
2046,9833,NO,0.000,0,47,0,14,"$35,021",No,"$180,400",Yes,M,Bachelors,Manager,26,Private,"$9,700",4,Pickup,no,$0,0,No,0,8,Highly Urban/ Urban
2047,9835,NO,0.000,0,49,0,10,"$82,749",No,"$279,333",Yes,z_F,Masters,Manager,44,Private,"$14,670",6,z_SUV,no,$0,0,No,0,21,Highly Urban/ Urban
2048,9860,NO,0.000,2,42,2,13,"$30,129",No,"$111,591",Yes,z_F,z_High School,Clerical,67,Private,"$18,950",6,z_SUV,no,$0,0,No,0,10,Highly Urban/ Urban
2049,9865,NO,0.000,0,49,0,15,"$28,567",No,"$163,796",Yes,M,z_High School,z_Blue Collar,31,Commercial,"$23,370",7,Panel Truck,no,$0,0,No,0,1,Highly Urban/ Urban
2050,9871,NO,0.000,0,57,0,11,"$73,903",No,"$224,303",z_No,M,Masters,Professional,44,Commercial,"$28,760",6,Panel Truck,yes,$0,0,No,0,12,Highly Urban/ Urban
2051,9874,NO,0.000,0,49,0,8,"$38,723",No,"$168,698",z_No,M,<High School,Clerical,14,Private,"$10,270",4,Pickup,yes,$0,0,No,3,11,Highly Urban/ Urban
2052,9880,NO,0.000,0,55,0,14,"$35,263",No,"$130,757",Yes,z_F,z_High School,z_Blue Collar,27,Commercial,"$18,880",7,Pickup,no,$0,0,No,0,1,Highly Urban/ Urban
2053,9882,NO,0.000,0,56,0,6,"$82,964",No,"$302,661",z_No,M,Masters,,33,Commercial,"$39,480",1,Panel Truck,yes,"$5,715",2,No,4,18,Highly Urban/ Urban
2054,9885,NO,0.000,1,40,2,14,"$21,733",No,$0,Yes,M,z_High School,Student,30,Commercial,"$14,070",1,Minivan,yes,$0,0,No,0,1,z_Highly Rural/ Rural
2055,9888,YES,"3,316.790",2,44,4,17,,No,"$228,661",Yes,M,z_High School,z_Blue Collar,26,Commercial,"$6,420",6,Minivan,yes,"$3,494",2,No,5,1,Highly Urban/ Urban
2056,9892,NO,0.000,0,53,0,9,"$180,465",No,"$506,109",Yes,z_F,PhD,Doctor,32,Private,"$30,920",5,z_SUV,no,$0,0,No,0,NA,Highly Urban/ Urban
2057,9893,NO,0.000,0,40,0,10,"$99,002",No,$0,z_No,M,Bachelors,z_Blue Collar,19,Commercial,"$23,520",1,Minivan,yes,"$4,609",2,No,0,1,Highly Urban/ Urban
2058,9896,NO,0.000,0,54,0,NA,"$74,330",No,$0,z_No,M,Masters,Lawyer,51,Private,"$30,440",1,Minivan,no,$0,0,Yes,0,19,Highly Urban/ Urban
2059,9902,NO,0.000,0,52,0,13,"$40,709",No,"$181,938",Yes,M,Masters,Manager,27,Private,"$1,500",1,Minivan,no,$0,0,No,0,13,Highly Urban/ Urban
2060,9906,NO,0.000,0,41,2,9,"$59,936",Yes,$0,z_No,z_F,Bachelors,Professional,69,Private,"$5,600",9,Sports Car,no,"$7,551",1,No,0,NA,z_Highly Rural/ Rural
2061,9910,NO,0.000,0,45,0,12,"$80,358",No,"$232,459",Yes,z_F,z_High School,Manager,25,Private,"$6,000",1,z_SUV,no,$0,0,Yes,2,1,Highly Urban/ Urban
2062,9914,NO,0.000,0,59,0,NA,"$1,249",No,"$116,783",Yes,z_F,Bachelors,Home Maker,28,Private,"$1,500",1,Sports Car,no,$0,0,No,1,1,Highly Urban/ Urban
2063,9918,NO,0.000,0,55,0,9,"$17,206",No,"$171,616",Yes,z_F,<High School,Clerical,27,Private,"$7,000",6,z_SUV,no,"$25,033",1,Yes,2,NA,Highly Urban/ Urban
2064,9920,NO,0.000,0,39,0,12,"$38,924",No,"$185,320",Yes,M,z_High School,Professional,16,Private,"$9,290",7,Pickup,yes,"$1,794",2,No,3,NA,Highly Urban/ Urban
2065,9926,NO,0.000,0,40,0,15,"$46,393",No,$0,z_No,z_F,Masters,Lawyer,27,Private,"$17,340",1,Minivan,no,$0,0,Yes,0,16,Highly Urban/ Urban
2066,9931,NO,0.000,0,51,0,NA,"$11,070",No,$0,Yes,M,<High School,Student,34,Commercial,"$6,300",6,Pickup,no,$0,0,No,1,1,z_Highly Rural/ Rural
2067,9935,NO,0.000,0,35,0,7,"$74,194",No,"$210,282",z_No,M,z_High School,z_Blue Collar,35,Commercial,"$25,610",4,Panel Truck,yes,$0,0,No,0,1,Highly Urban/ Urban
2068,9945,YES,"3,472.700",1,42,2,11,"$47,880",Yes,"$208,837",z_No,z_F,<High School,Clerical,33,Private,"$6,290",1,z_SUV,no,"$3,224",2,Yes,2,1,Highly Urban/ Urban
2069,9953,NO,0.000,0,34,0,3,"$48,292",No,"$154,000",z_No,z_F,<High School,z_Blue Collar,5,Private,"$25,000",4,z_SUV,no,"$3,685",3,No,0,NA,Highly Urban/ Urban
2070,9957,NO,0.000,0,43,0,14,"$24,748",No,"$135,512",Yes,M,<High School,Clerical,44,Private,"$27,000",10,Minivan,no,$0,0,No,0,5,z_Highly Rural/ Rural
2071,9963,NO,0.000,0,45,0,5,"$110,575",No,"$340,631",Yes,M,Masters,,36,Commercial,"$17,060",9,Van,no,$0,0,No,0,14,Highly Urban/ Urban
2072,9972,NO,0.000,1,40,2,10,"$56,335",No,"$204,619",Yes,z_F,Bachelors,Clerical,37,Private,"$14,270",1,z_SUV,no,$0,0,No,0,10,Highly Urban/ Urban
2073,9976,NO,0.000,0,36,3,13,"$61,472",Yes,,z_No,M,Bachelors,Clerical,38,Commercial,"$29,850",1,Panel Truck,no,$0,0,No,0,10,Highly Urban/ Urban
2074,9979,NO,0.000,2,36,3,12,"$49,515",Yes,"$209,725",z_No,M,z_High School,z_Blue Collar,47,Private,"$14,490",9,Minivan,yes,$0,0,No,0,7,Highly Urban/ Urban
2075,9980,NO,0.000,0,31,2,11,"$66,592",No,"$175,461",Yes,M,Bachelors,Clerical,52,Private,"$19,530",1,Van,no,$0,0,No,0,12,z_Highly Rural/ Rural
2076,9982,NO,0.000,0,51,0,8,"$102,244",No,"$307,424",Yes,M,Masters,Manager,39,Commercial,"$24,180",6,Panel Truck,yes,$0,0,No,1,15,Highly Urban/ Urban
2077,9991,YES,"2,939.305",0,30,3,0,$0,Yes,$0,z_No,z_F,z_High School,Home Maker,30,Private,"$10,160",5,z_SUV,no,$0,0,No,6,1,Highly Urban/ Urban
2078,10000,NO,0.000,0,37,0,0,$0,No,"$105,758",Yes,z_F,z_High School,Home Maker,19,Private,"$20,060",1,z_SUV,no,$0,0,No,0,1,Highly Urban/ Urban
2079,10003,NO,0.000,0,43,0,10,"$75,544",No,$0,z_No,z_F,Bachelors,Clerical,59,Private,"$15,550",11,z_SUV,no,$0,0,No,0,NA,Highly Urban/ Urban
2080,10005,YES,"4,388.024",2,42,2,11,"$4,913",Yes,$0,z_No,z_F,z_High School,Home Maker,47,Commercial,"$7,130",1,Pickup,no,$0,0,No,5,1,Highly Urban/ Urban
2081,10014,NO,0.000,0,55,0,12,"$165,632",No,"$413,216",Yes,z_F,PhD,Lawyer,11,Private,"$20,280",19,z_SUV,no,$0,0,No,0,18,Highly Urban/ Urban
2082,10032,NO,0.000,0,37,0,12,"$53,840",No,"$162,697",Yes,M,z_High School,Professional,36,Private,"$10,580",1,Minivan,no,"$2,577",4,No,6,1,Highly Urban/ Urban
2083,10034,NO,0.000,0,53,0,11,,No,$0,z_No,z_F,Masters,,37,Commercial,"$28,290",1,Pickup,no,$0,0,No,0,15,Highly Urban/ Urban
2084,10041,NO,0.000,0,53,0,NA,"$25,931",No,"$183,292",Yes,z_F,PhD,Home Maker,54,Private,"$22,880",3,Pickup,no,$0,0,No,0,15,z_Highly Rural/ Rural
2085,10042,NO,0.000,0,52,0,13,"$35,093",No,"$184,784",Yes,z_F,z_High School,Clerical,26,Private,"$7,100",1,z_SUV,no,$0,0,No,0,NA,z_Highly Rural/ Rural
2086,10044,NO,0.000,0,40,2,0,$0,No,"$96,384",Yes,z_F,z_High School,Home Maker,58,Private,"$5,500",7,z_SUV,no,$0,0,No,0,1,z_Highly Rural/ Rural
2087,10045,NO,0.000,0,31,1,11,"$6,068",No,"$56,199",Yes,z_F,<High School,Home Maker,40,Private,"$10,730",4,z_SUV,no,$0,0,No,0,1,Highly Urban/ Urban
2088,10054,YES,"2,912.414",1,36,2,8,"$88,236",Yes,$0,z_No,z_F,Bachelors,Professional,20,Private,"$13,920",1,z_SUV,no,"$4,432",1,No,2,13,Highly Urban/ Urban
2089,10061,NO,0.000,0,40,0,9,,No,"$262,533",z_No,z_F,Bachelors,Manager,42,Private,"$30,630",4,Minivan,no,$0,0,Yes,0,11,Highly Urban/ Urban
2090,10062,YES,"1,891.810",0,47,0,11,"$65,136",No,"$218,705",Yes,z_F,Bachelors,z_Blue Collar,59,Commercial,"$12,710",1,z_SUV,no,"$5,468",2,No,3,15,Highly Urban/ Urban
2091,10073,NO,0.000,0,50,0,11,"$105,198",No,"$310,110",Yes,M,Masters,Manager,60,Private,"$8,860",6,Pickup,yes,"$7,792",3,No,3,17,Highly Urban/ Urban
2092,10081,NO,0.000,0,41,0,10,"$98,154",No,"$314,175",z_No,z_F,z_High School,Professional,35,Private,"$11,320",4,z_SUV,no,$0,0,No,1,4,z_Highly Rural/ Rural
2093,10084,NO,0.000,0,60,0,12,"$47,451",No,$0,z_No,z_F,Masters,Lawyer,37,Private,"$11,600",4,z_SUV,no,$977,1,No,5,18,Highly Urban/ Urban
2094,10086,NO,0.000,0,60,0,11,"$186,590",No,"$501,867",z_No,M,PhD,,31,Commercial,"$26,160",4,Panel Truck,yes,$0,0,No,0,10,Highly Urban/ Urban
2095,10093,NO,0.000,0,46,0,1,"$6,554",No,$0,z_No,M,z_High School,Student,25,Private,"$9,120",1,Pickup,yes,"$27,883",2,No,0,7,Highly Urban/ Urban
2096,10101,YES,"3,564.437",0,37,0,4,"$32,542",No,"$109,803",Yes,z_F,z_High School,Clerical,37,Private,"$11,490",1,z_SUV,no,"$43,599",2,Yes,7,10,Highly Urban/ Urban
2097,10105,NO,0.000,0,54,0,14,"$57,361",No,"$227,490",Yes,z_F,z_High School,Manager,57,Commercial,"$30,240",4,Van,no,$0,0,No,4,1,Highly Urban/ Urban
2098,10110,YES,"2,296.583",0,61,0,14,"$24,546",No,$0,z_No,z_F,z_High School,Professional,39,Private,"$11,100",9,z_SUV,no,"$5,890",2,No,0,8,Highly Urban/ Urban
2099,10113,YES,"5,639.438",1,42,1,11,"$53,357",No,"$209,447",Yes,M,z_High School,Professional,18,Commercial,"$26,810",1,Panel Truck,no,"$6,517",1,No,8,1,Highly Urban/ Urban
2100,10115,NO,0.000,0,40,1,0,$0,No,"$104,638",Yes,z_F,Bachelors,Home Maker,58,Private,"$7,180",1,z_SUV,no,"$1,035",3,No,4,12,Highly Urban/ Urban
2101,10119,YES,"2,571.345",0,47,0,10,"$52,456",No,"$234,158",Yes,M,Bachelors,z_Blue Collar,63,Commercial,"$9,830",1,Pickup,no,"$4,215",3,No,3,NA,Highly Urban/ Urban
2102,10121,YES,"1,596.433",0,37,0,NA,$0,No,"$76,867",Yes,z_F,<High School,Home Maker,33,Private,"$5,200",6,z_SUV,no,"$4,327",3,No,0,NA,Highly Urban/ Urban
2103,10124,YES,"4,671.312",0,38,0,NA,"$20,148",No,$0,z_No,z_F,Bachelors,Professional,50,Private,"$5,300",7,Sports Car,no,"$14,850",3,Yes,10,2,Highly Urban/ Urban
2104,10126,NO,0.000,0,28,1,12,"$12,841",No,"$85,755",Yes,z_F,Bachelors,Home Maker,52,Private,"$24,690",6,Minivan,no,"$3,031",2,No,5,10,Highly Urban/ Urban
2105,10127,NO,0.000,0,56,0,6,"$103,503",No,,z_No,M,Masters,Professional,31,Commercial,"$40,950",4,Panel Truck,yes,$0,0,No,0,15,z_Highly Rural/ Rural
2106,10145,NO,0.000,0,27,4,9,"$34,276",No,"$99,323",Yes,z_F,Bachelors,Clerical,36,Private,"$11,770",9,z_SUV,no,$0,0,No,0,1,Highly Urban/ Urban
2107,10147,YES,"2,381.923",0,33,2,13,"$28,329",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,32,Private,"$8,010",1,Sports Car,no,$0,0,No,0,11,Highly Urban/ Urban
2108,10148,NO,0.000,0,57,0,14,,No,,Yes,z_F,Bachelors,Professional,38,Private,"$27,120",3,Pickup,no,$0,0,No,0,11,z_Highly Rural/ Rural
2109,10162,NO,0.000,0,38,0,8,"$62,177",No,"$178,852",Yes,M,z_High School,z_Blue Collar,34,Private,"$4,110",1,Minivan,no,$0,0,Yes,0,8,Highly Urban/ Urban
2110,10163,NO,0.000,0,53,0,NA,"$14,034",No,$0,Yes,M,<High School,Student,16,Commercial,"$21,870",13,Van,yes,$0,0,No,1,1,z_Highly Rural/ Rural
2111,10166,YES,"4,098.887",0,35,2,10,"$13,365",Yes,$0,z_No,z_F,Bachelors,Student,38,Commercial,"$5,690",4,z_SUV,no,"$4,792",1,No,6,9,Highly Urban/ Urban
